1,157.44794841932406
2,82.68270340715382
3,119.49684308741078
4,133.8011407056919
5,163.85566823820983
6,101.8854417342715
7,149.85021946006484
8,175.67159261997836
9,128.96846088061866
10,193.13357151836246
11,171.098948192928
12,190.2263230643706
13,117.42033472352522
14,161.30060291594918
15,135.43571102126302
16,149.90989631710542
17,116.69907791950398
18,130.27725012111014
19,148.1608979392898
20,121.84172245899114
21,99.18867773311474
22,157.42851999854685
23,136.55808276666852
24,145.5838802018524
25,94.76769969696002
26,84.56310683539434
27,88.71048635354191
28,84.3387947814089
29,70.45459198706193
30,117.61568462423836
31,150.9719570319933
32,156.6951302520758
33,158.3686604361393
34,109.93296624278803
35,184.08034509926128
36,140.4173566196939
37,161.57147882589615
38,176.26803710328818
39,325.0149853392129
40,192.72447765189713
41,142.18778502117755
42,178.59706129144723
43,85.34082612738469
44,107.95708007243712
45,106.59233011450648
46,146.89733432502723
47,147.46753812783894
48,151.25704243319117
49,98.11807338868915
50,155.30975387399866
51,110.33558220006024
52,82.07498510123175
53,117.79575276697585
54,163.9474886684862
55,87.48198563245252
56,102.00730336787358
57,142.29981015596354
58,104.56793180804155
59,74.9092044258
60,99.70650258108755
61,152.43242615040197
62,188.88279095928712
63,172.45708273208217
64,163.9037459526052
65,189.11792637082132
66,209.54426044601317
67,167.82117354686704
68,162.74418368926422
69,203.21955709406348
70,181.14336862025405
71,170.26494620517025
72,152.86216918977632
73,192.59593737621464
74,144.0821997536402
75,148.96878757457222
76,132.7581299382327
77,150.23292411283012
78,174.58929777868875
79,128.7119504698596
80,113.35295516591871
81,128.78041692633278
82,126.61701182724276
83,105.27380545918437
84,106.47012536702037
85,121.06732840720149
86,62.76595495510925
87,78.81949506203222
88,104.19740259855033
89,96.13951943449487
90,103.81216536577264
91,159.02252853339076
92,157.88350049971064
93,153.56003258583206
94,177.47216299295644
95,167.24625363132017
96,240.8698097413586
97,209.4108917942111
98,237.98483413246146
99,201.01951594500747
100,120.08684966459664
101,147.34711555831916
102,168.18210759897346
103,161.14993471646468
104,151.5213645578985
105,128.55293047707397
106,113.66113482390672
107,144.2330808992967
108,163.71559127888773
109,96.69934338703715
110,110.53570016800784
111,95.91162824017032
112,85.46905674946971
113,117.22972488859995
114,118.64545358535457
115,97.35944773321758
116,104.8331208976881
117,127.37820499654929
118,150.69948967159644
119,137.10688519098744
120,212.625319008918
121,250.72655952775912
122,199.61610381938013
123,250.02476177165445
124,250.90713236969916
125,241.65816177219162
126,363.15436276616595
127,240.5149937593283
128,192.93033559943586
129,210.681862689552
130,181.86322318578004
131,117.2613677204413
132,168.3779123906588
133,120.1701934716097
134,131.8375615745669
135,175.6128158643059
136,164.6917788397707
137,112.16284238592058
138,88.99202942899132
139,180.17671721131018
140,91.93606996593374
141,176.2050895983696
142,88.08472222788282
143,85.7013659298217
144,115.94690634926575
145,91.90488115665377
146,126.19358741260206
147,162.54122230255624
148,105.77610584573107
149,135.6651437164062
150,152.21094899049717
151,100.5427806894972
152,215.20132169774243
153,151.40454126462228
154,130.93907301564292
155,106.08601042041693
156,207.24320729890707
157,369.482327064335
158,262.11341085622104
159,261.48022520257166
160,271.58014725014533
161,312.305374445837
162,212.36158428299078
163,167.15184359802774
164,164.29154152960555
165,153.20365924313165
166,132.6897932949784
167,211.79049261163675
168,126.31994574543151
169,146.37024366434412
170,155.2786711530562
171,116.31096499897266
172,109.57186511530676
173,129.52656208769125
174,85.23834405988099
175,163.62334179706028
176,105.25012658936714
177,168.61748677632798
178,89.5181437684563
179,136.2405683881085
180,150.39103850378123
181,258.36747376374194
182,196.9460587497433
183,264.3320448884327
184,325.3276846410686
185,448.3143331488951
186,358.69423767254864
187,396.43176017904875
188,156.90352800297782
189,156.29833895376433
190,155.40032641645647
191,148.15343620504817
192,211.73931096941925
193,234.33382635172416
194,222.20117335682292
195,161.23485951805776
196,124.87609162275622
197,209.52882122811891
198,87.97899690823012
199,127.98529891819868
200,92.63505188954396
201,70.7502659618609
202,97.72113180784054
203,79.99594541773375
204,143.59381161444992
205,138.8199128326918
206,124.75601729859834
207,153.76982638205598
208,207.13385840415592
209,171.14701869014067
210,204.92971308888104
211,313.2766488372683
212,271.67815666612853
213,455.8145375024461
214,254.84406598747913
215,315.9826960194715
216,189.59909346651122
217,196.46938846290757
218,182.92509259551852
219,147.52727267377114
220,106.99279345349278
221,138.59783379589854
222,143.3720967124403
223,164.25548984480852
224,196.20351067054736
225,166.50208010302217
226,75.29956924314823
227,99.65143981810843
228,104.20735574620446
229,157.19569580626177
230,140.36950224598354
231,70.81785314799929
232,91.13145026014594
233,114.67765000416435
234,142.6447357426231
235,134.07316851302554
236,147.0435256068611
237,172.38980150694607
238,168.11089897982282
239,232.36113785928492
240,237.45139506142016
241,243.74403455495013
242,229.70872577396852
243,225.60825997083484
244,245.60411944366683
245,220.63501042694028
246,216.65281343300234
247,107.76080657509945
248,149.0297054898347
249,188.86161094990325
250,220.83189745858758
251,637.0107323718664
252,263.8259494260389
253,164.8202095979247
254,132.0103335594163
255,121.45779123601162
256,172.64102674082693
257,102.2983324330327
258,119.17272672990879
259,71.75576359641792
260,80.40785343435385
261,106.96552349358049
262,156.48140371295997
263,178.30726389618056
264,174.36662924222836
265,165.644220766539
266,202.86821352847173
267,209.97321316849465
268,152.71060984080233
269,221.97427567442455
270,281.31028697405986
271,229.58681328335032
272,168.41605211237098
273,215.43458501785426
274,195.69943423103186
275,115.07786763726074
276,177.30401013529954
277,131.1093826540371
278,199.9021923753776
279,170.4240154601837
280,166.87668453439755
281,213.88810306514682
282,144.55506673889994
283,114.02043873408448
284,164.84535094715926
285,150.18138357751175
286,76.49876982686057
287,137.2718580699652
288,85.44729272721314
289,119.24747661461605
290,78.16281809183293
291,143.95950477402474
292,146.7947340601908
293,168.51030029221988
294,169.66926055575985
295,96.33705928527748
296,133.064376168735
297,109.56785088351437
298,153.83694837451125
299,201.73022889143036
300,240.47337742491993
301,192.25704943228988
302,184.58351698163253
303,173.39531164868626
304,162.3140800943913
305,220.4730823288556
306,146.66293650854772
307,203.65930182011058
308,144.16885342805546
309,155.92929479616257
310,155.34202578858788
311,126.07833802916544
312,116.5841880888391
313,170.8849186961664
314,131.10912320079495
315,135.4415859632283
316,113.9774374509752
317,132.47723124844754
318,109.33946685579609
319,74.44009493029999
320,153.6295902769081
