1,19.830627814033786,50.06193187018355
2,20.164717779821682,50.06176738024991
3,19.81952021775845,49.985337886970505
4,20.11328889541525,50.01994410671247
5,20.035860942154194,50.1218451522816
6,19.83977022696251,50.06520028287106
7,19.87196065813744,50.12259912516696
8,20.154213297324105,50.066315734349665
9,20.175530348040063,50.042050455951916
10,20.095191604413905,50.07402098620086
11,19.970750691113004,50.08000145840588
12,19.921914480142735,50.041810656151775
13,19.872736188166503,50.076159854928605
14,19.91984341489462,50.10016168944418
15,20.00084264094958,50.11856431770555
16,20.177718755682278,50.079275767087495
17,20.141213081598035,50.078569352891314
18,19.85712950009663,50.02372020275244
19,20.039487833793512,50.02221517106742
20,19.92597448036068,50.10528457029807
21,20.153518343547105,50.09165063590247
22,19.88705366629258,50.001525730046154
23,19.971437263379418,50.102891547582374
24,19.846860455251594,49.98357178863926
25,19.91545711560367,50.05477829792058
26,19.90132157743734,50.01839315741634
27,19.813774923911016,50.0949161890923
28,20.241648543341174,50.02475380519717
29,19.906220700675142,50.09934532603392
30,20.15964351706358,50.12171757231673
31,20.099877150544287,50.021956634323715
32,20.01069123852266,50.065006616096476
33,19.801504468461797,49.99165647651513
34,20.145082163600026,49.99136345858141
35,20.100170154670558,50.03202008264464
36,20.097176485755092,50.10085988689655
37,19.81183265203833,50.0477250074873
38,19.830543723931232,49.99625961137392
39,19.933845015768572,50.11345756541066
40,20.103553137097602,49.98630972749322
41,19.940447563154528,50.011570249757526
42,20.149689186159502,49.99132165438113
43,20.222195631775527,50.05816610054793
44,20.207076922028627,49.99951179152178
45,19.95638531898027,50.008306301083195
46,20.098949609515532,50.0178267801907
47,20.242046171791984,50.07841186755327
48,19.87460889453179,50.01618040592421
49,19.787462641295658,50.02569746439972
50,20.140292616327596,50.05773229843925
51,20.012862908384427,50.1117251696989
52,20.0478353500096,50.10728264695057
53,19.985153345630554,50.01450782091492
54,19.86930519677526,50.10357044744158
55,20.242952161939264,50.06181745013952
56,20.21556556088998,50.03578242399781
57,20.202079566428267,50.002892866126274
58,20.224586210898284,49.99223499293083
59,19.914917956353282,49.97343549190093
60,19.984275373225955,50.0399330181338
61,20.116066970068015,50.11661205262881
62,19.95417066498615,50.02658613645586
63,19.94864415075913,50.10669453708666
64,20.17869692120837,50.09577078802415
65,19.858113106546607,49.98077863914782
66,19.980613098008575,50.00707745639915
67,19.964855471144933,50.063268092877486
68,19.996269345747002,50.07004817512902
69,20.17782644762743,50.0701194193829
70,20.027910853240684,50.123411754810746
71,20.239358669501687,49.994871829784834
72,20.075670504705073,50.02223470070669
73,19.87059928057435,50.12428553233276
74,20.231826288554352,50.11400195501054
75,19.963166664586236,50.02407025878936
76,20.02350912942763,50.071606074141144
